batch_size,bc/samples_so_far,bc/loss,bc/batch,bc/prob_true_act,bc/l2_norm,bc/entropy,bc/ent_loss,bc/epoch,bc/neglogp,bc/l2_loss
2048,57344,2.0051345825195312,27,0.13827362656593323,475.1510314941406,2.7822906970977783,-0.0027822908014059067,1,2.0079169273376465,0.0
2048,114688,1.8846135139465332,55,0.1553143411874771,497.28179931640625,2.719848155975342,-0.002719848183915019,2,1.8873333930969238,0.0
2048,172032,1.8293405771255493,83,0.16445526480674744,518.5392456054688,2.658468246459961,-0.0026584684383124113,3,1.8319990634918213,0.0
2048,229376,1.7663377523422241,111,0.1748678982257843,544.8871459960938,2.598930597305298,-0.0025989306159317493,4,1.7689366340637207,0.0
2048,286720,1.7180218696594238,139,0.18425391614437103,565.9407348632812,2.540627956390381,-0.002540628192946315,5,1.72056245803833,0.0
2048,344064,1.6671711206436157,167,0.19437813758850098,584.5272216796875,2.483280897140503,-0.002483281074091792,6,1.669654369354248,0.0
2048,401408,1.6073943376541138,195,0.20672808587551117,601.4803466796875,2.426706075668335,-0.0024267062544822693,7,1.609821081161499,0.0
2048,458752,1.568276047706604,223,0.2146911770105362,619.5985717773438,2.3709259033203125,-0.002370926085859537,8,1.5706470012664795,0.0
2048,516096,1.5343424081802368,251,0.2249339520931244,638.3187866210938,2.3156189918518066,-0.0023156190291047096,9,1.5366580486297607,0.0
2048,573440,1.4798837900161743,279,0.2375737428665161,659.1486206054688,2.2609076499938965,-0.0022609077859669924,10,1.4821447134017944,0.0
2048,630784,1.4397610425949097,307,0.24880841374397278,680.1442260742188,2.206803560256958,-0.0022068037651479244,11,1.4419678449630737,0.0
2048,688128,1.4181278944015503,335,0.25472205877304077,705.0578002929688,2.1534512042999268,-0.002153451321646571,12,1.4202812910079956,0.0
2048,745472,1.3650286197662354,363,0.2700037956237793,730.4208984375,2.100973129272461,-0.002100973157212138,13,1.3671295642852783,0.0
2048,802816,1.3194103240966797,391,0.2822704613208771,757.26220703125,2.04884672164917,-0.002048846799880266,14,1.321459174156189,0.0
2048,860160,1.2833988666534424,419,0.29212528467178345,784.4041748046875,1.9974595308303833,-0.0019974596798419952,15,1.2853963375091553,0.0
2048,917504,1.2526837587356567,447,0.30453798174858093,816.3737182617188,1.9468436241149902,-0.001946843694895506,16,1.2546305656433105,0.0
2048,974848,1.2107235193252563,475,0.323893666267395,847.7105712890625,1.8969440460205078,-0.0018969441298395395,17,1.212620496749878,0.0
2048,1032192,1.1744612455368042,503,0.3348296582698822,877.5123291015625,1.847678303718567,-0.0018476784462109208,18,1.1763088703155518,0.0
2048,1089536,1.138859748840332,531,0.35187625885009766,913.1529541015625,1.7991513013839722,-0.001799151417799294,19,1.1406588554382324,0.0
2048,1146880,1.0989866256713867,559,0.3679281771183014,946.2947387695312,1.751492977142334,-0.0017514930805191398,20,1.1007381677627563,0.0
2048,1204224,1.0882432460784912,587,0.37887537479400635,982.3016357421875,1.7046784162521362,-0.0017046785214915872,21,1.0899479389190674,0.0
2048,1261568,1.037074327468872,615,0.39586928486824036,1014.5872192382812,1.6588389873504639,-0.001658839057199657,22,1.0387331247329712,0.0
2048,1318912,1.0083736181259155,643,0.4083024859428406,1046.8099365234375,1.6132450103759766,-0.0016132451128214598,23,1.0099868774414062,0.0
2048,1376256,0.9478346109390259,671,0.4340408146381378,1081.837646484375,1.5688750743865967,-0.001568875159136951,24,0.9494034647941589,0.0
2048,1433600,0.9691319465637207,699,0.44028472900390625,1116.433837890625,1.5252152681350708,-0.0015252153389155865,25,0.9706571698188782,0.0
2048,1490944,0.9313082695007324,727,0.4610541760921478,1153.0897216796875,1.482949137687683,-0.001482949242927134,26,0.9327912330627441,0.0
2048,1548288,0.8622892498970032,755,0.4862378239631653,1189.4832763671875,1.4417479038238525,-0.0014417479978874326,27,0.8637310266494751,0.0
2048,1605632,0.8621461987495422,783,0.496053010225296,1224.7081298828125,1.401075839996338,-0.0014010758604854345,28,0.8635472655296326,0.0
2048,1662976,0.8628067374229431,811,0.4934096932411194,1259.7132568359375,1.3617186546325684,-0.0013617187505587935,29,0.8641684651374817,0.0
2048,1720320,0.8082032799720764,839,0.5297498106956482,1292.1976318359375,1.3232362270355225,-0.0013232362689450383,30,0.8095265030860901,0.0
2048,1777664,0.7969869375228882,867,0.5345749855041504,1325.302734375,1.2855050563812256,-0.0012855051318183541,31,0.798272430896759,0.0
2048,1835008,0.7799912095069885,895,0.5494146347045898,1356.4344482421875,1.2491536140441895,-0.001249153632670641,32,0.7812403440475464,0.0
2048,1892352,0.7514181733131409,923,0.5751042366027832,1386.5716552734375,1.2136057615280151,-0.001213605864904821,33,0.7526317834854126,0.0
2048,1949696,0.7841846942901611,951,0.5868332386016846,1412.779052734375,1.1795544624328613,-0.0011795544996857643,34,0.7853642702102661,0.0
2048,2007040,0.764682412147522,979,0.6039282083511353,1443.416748046875,1.1468068361282349,-0.0011468068696558475,35,0.7658292055130005,0.0
2048,2064384,0.6822100281715393,1007,0.6132791638374329,1472.5980224609375,1.1151429414749146,-0.0011151429498568177,36,0.6833251714706421,0.0
2048,2121728,0.694625973701477,1035,0.6414793729782104,1501.0084228515625,1.083709478378296,-0.0010837095323950052,37,0.6957097053527832,0.0
2048,2179072,0.6401299834251404,1063,0.6580877304077148,1529.9686279296875,1.053554654121399,-0.001053554704412818,38,0.6411835551261902,0.0
2048,2236416,0.6588484644889832,1091,0.6602374315261841,1558.32177734375,1.0238404273986816,-0.0010238405084237456,39,0.65987229347229,0.0
2048,2293760,0.7202468514442444,1119,0.6780762672424316,1584.6829833984375,0.9956917762756348,-0.000995691865682602,40,0.7212425470352173,0.0
2048,2351104,0.5979220271110535,1147,0.7141966819763184,1613.4208984375,0.9690959453582764,-0.0009690959705039859,41,0.5988911390304565,0.0
2048,2408448,0.5915123224258423,1175,0.7169681787490845,1637.9954833984375,0.9431820511817932,-0.0009431820944882929,42,0.5924555063247681,0.0
2048,2465792,0.6027286648750305,1203,0.7308256030082703,1662.1041259765625,0.9178332090377808,-0.000917833240237087,43,0.6036465167999268,0.0
2048,2523136,0.5987002849578857,1231,0.7322714328765869,1687.2373046875,0.8933292627334595,-0.000893329328391701,44,0.5995936393737793,0.0
2048,2580480,0.6155678033828735,1259,0.7565712332725525,1710.2008056640625,0.8695419430732727,-0.0008695420110598207,45,0.6164373159408569,0.0
2048,2637824,0.5627964735031128,1287,0.7732187509536743,1731.716064453125,0.8469932675361633,-0.000846993294544518,46,0.5636434555053711,0.0
2048,2695168,0.5741916298866272,1315,0.7484860420227051,1757.821044921875,0.8252062797546387,-0.0008252063416875899,47,0.5750168561935425,0.0
2048,2752512,0.5486164689064026,1343,0.7764135599136353,1781.0755615234375,0.8042193651199341,-0.0008042193949222565,48,0.5494207143783569,0.0
2048,2809856,0.5661494731903076,1371,0.7980121374130249,1804.9739990234375,0.7840173840522766,-0.0007840174366720021,49,0.5669335126876831,0.0
2048,2867200,0.562716543674469,1399,0.7924493551254272,1825.4163818359375,0.7647024393081665,-0.0007647024467587471,50,0.5634812712669373,0.0
2048,2924544,0.535081148147583,1427,0.8520792126655579,1847.3748779296875,0.7462952136993408,-0.0007462952635250986,51,0.5358274579048157,0.0
2048,2981888,0.5384029746055603,1455,0.8581337332725525,1868.42822265625,0.728663980960846,-0.0007286639884114265,52,0.5391316413879395,0.0
2048,3039232,0.5066874027252197,1483,0.8236601948738098,1887.8621826171875,0.7115586996078491,-0.0007115587359294295,53,0.5073989629745483,0.0
2048,3096576,0.489877313375473,1511,0.8874505758285522,1908.241943359375,0.6950469017028809,-0.0006950469105504453,54,0.49057236313819885,0.0
2048,3153920,0.5447870492935181,1539,0.8872387409210205,1926.892822265625,0.6785390377044678,-0.0006785390432924032,55,0.5454655885696411,0.0
2048,3211264,0.5107474327087402,1567,0.8858245611190796,1947.0479736328125,0.6639009714126587,-0.0006639009807258844,56,0.5114113092422485,0.0
2048,3268608,0.5152716636657715,1595,0.9128881692886353,1966.114501953125,0.6494277119636536,-0.0006494277622550726,57,0.5159211158752441,0.0
2048,3325952,0.5534129738807678,1623,0.9056970477104187,1983.5135498046875,0.635933518409729,-0.0006359335384331644,58,0.5540488958358765,0.0
2048,3383296,0.47394150495529175,1651,0.9124946594238281,2002.44189453125,0.622910737991333,-0.0006229107966646552,59,0.47456440329551697,0.0
2048,3440640,0.5202785730361938,1679,0.9409518837928772,2019.780029296875,0.6102334856987,-0.0006102335173636675,60,0.5208888053894043,0.0
2048,3497984,0.48068806529045105,1707,0.930500864982605,2037.437255859375,0.5990606546401978,-0.0005990606732666492,61,0.4812871217727661,0.0
2048,3555328,0.5121815800666809,1735,0.9674293398857117,2056.135009765625,0.5886217951774597,-0.0005886218277737498,62,0.5127701759338379,0.0
2048,3612672,0.4432388246059418,1763,0.9584712982177734,2071.88525390625,0.5783010721206665,-0.0005783010856248438,63,0.443817138671875,0.0
2048,3670016,0.4718254506587982,1791,0.9304551482200623,2088.31884765625,0.5684752464294434,-0.0005684752832166851,64,0.4723939299583435,0.0
2048,3727360,0.4268418550491333,1819,0.9927598834037781,2105.31982421875,0.5593783855438232,-0.0005593784153461456,65,0.42740124464035034,0.0
2048,3784704,0.4951760470867157,1847,0.9935056567192078,2121.41064453125,0.5501939654350281,-0.0005501940031535923,66,0.49572622776031494,0.0
2048,3842048,0.4851233661174774,1875,0.9537171721458435,2136.665771484375,0.5420254468917847,-0.0005420254892669618,67,0.48566538095474243,0.0
2048,3899392,0.4713931977748871,1903,0.9752950668334961,2152.377685546875,0.5353664755821228,-0.0005353664746508002,68,0.47192856669425964,0.0
2048,3956736,0.49894145131111145,1931,1.0127114057540894,2169.570068359375,0.5280160307884216,-0.0005280160694383085,69,0.49946945905685425,0.0
2048,4014080,0.47300341725349426,1959,0.9873057007789612,2183.558349609375,0.5214989185333252,-0.0005214989650994539,70,0.47352492809295654,0.0
2048,4071424,0.45467156171798706,1987,0.9703837633132935,2196.75341796875,0.5156429409980774,-0.0005156429833732545,71,0.45518720149993896,0.0
2048,4128768,0.45145896077156067,2015,1.0051052570343018,2212.469482421875,0.5103728771209717,-0.0005103729199618101,72,0.45196932554244995,0.0
2048,4186112,0.38945212960243225,2043,1.0581024885177612,2228.368896484375,0.5049946308135986,-0.0005049946485087276,73,0.38995712995529175,0.0
2048,4243456,0.4601447582244873,2071,0.9852411150932312,2243.420654296875,0.4997183084487915,-0.0004997183568775654,74,0.4606444835662842,0.0
2048,4300800,0.46411973237991333,2099,1.04256010055542,2258.279296875,0.4957212209701538,-0.0004957212368026376,75,0.46461546421051025,0.0
2048,4358144,0.4637475907802582,2127,1.0069880485534668,2271.41357421875,0.4921795725822449,-0.0004921795916743577,76,0.46423977613449097,0.0
2048,4415488,0.4571637213230133,2155,1.0010826587677002,2285.25439453125,0.48794007301330566,-0.00048794009489938617,77,0.45765167474746704,0.0
2048,4472832,0.5268641710281372,2183,1.0405398607254028,2298.0439453125,0.4837522506713867,-0.00048375228652730584,78,0.5273479223251343,0.0
2048,4530176,0.48092371225357056,2211,0.9989451766014099,2311.3125,0.48107004165649414,-0.00048107007751241326,79,0.48140478134155273,0.0
2048,4587520,0.4375612735748291,2239,1.0434355735778809,2324.720947265625,0.4781804084777832,-0.00047818044549785554,80,0.4380394518375397,0.0
2048,4644864,0.4893879294395447,2267,1.0373919010162354,2335.808837890625,0.4750063419342041,-0.0004750063526444137,81,0.48986294865608215,0.0
2048,4702208,0.4560178220272064,2295,1.0470728874206543,2348.6328125,0.47312700748443604,-0.00047312703100033104,82,0.45649096369743347,0.0
2048,4759552,0.4681316912174225,2323,1.0341179370880127,2361.793701171875,0.47155582904815674,-0.0004715558607131243,83,0.468603253364563,0.0
2048,4816896,0.4223034381866455,2351,1.0442588329315186,2375.835693359375,0.4700385332107544,-0.0004700385616160929,84,0.42277348041534424,0.0
2048,4874240,0.4269651174545288,2379,1.0612643957138062,2389.1904296875,0.4674167037010193,-0.0004674167139455676,85,0.4274325370788574,0.0
2048,4931584,0.4050087034702301,2407,1.0262598991394043,2401.839111328125,0.4665740728378296,-0.00046657409984618425,86,0.40547528862953186,0.0
2048,4988928,0.4879382252693176,2435,1.0199757814407349,2415.629150390625,0.46454930305480957,-0.00046454931725747883,87,0.488402783870697,0.0
2048,5046272,0.44535189867019653,2463,1.0027543306350708,2428.50390625,0.46392345428466797,-0.00046392346848733723,88,0.4458158314228058,0.0
2048,5103616,0.5303034782409668,2491,1.06473970413208,2440.264892578125,0.4623600244522095,-0.00046236003981903195,89,0.5307658314704895,0.0
2048,5160960,0.49587681889533997,2519,1.0476943254470825,2452.227783203125,0.46043455600738525,-0.00046043458860367537,90,0.49633726477622986,0.0
2048,5218304,0.46855467557907104,2547,1.0442171096801758,2463.678466796875,0.4603264331817627,-0.0004603264678735286,91,0.4690150022506714,0.0
2048,5275648,0.43937623500823975,2575,1.0538558959960938,2474.0498046875,0.4597893953323364,-0.0004597894148901105,92,0.4398360252380371,0.0
2048,5332992,0.5158290266990662,2603,1.0015549659729004,2484.21484375,0.45683735609054565,-0.00045683738426305354,93,0.5162858366966248,0.0
2048,5390336,0.4603785276412964,2631,0.9810883402824402,2495.26806640625,0.4565908908843994,-0.00045659090392291546,94,0.46083512902259827,0.0
2048,5447680,0.46151202917099,2659,1.04006028175354,2505.70556640625,0.45634031295776367,-0.00045634034904651344,95,0.4619683623313904,0.0
2048,5505024,0.47215455770492554,2687,1.0468101501464844,2515.92431640625,0.4562254548072815,-0.0004562254762277007,96,0.4726107716560364,0.0
2048,5562368,0.44094228744506836,2715,1.0738786458969116,2524.531494140625,0.454831063747406,-0.00045483108260668814,97,0.44139713048934937,0.0
2048,5619712,0.47178915143013,2743,1.028135061264038,2533.55615234375,0.4533941149711609,-0.00045339413918554783,98,0.472242534160614,0.0
2048,5677056,0.47989389300346375,2771,1.0192232131958008,2543.138916015625,0.4535396695137024,-0.00045353968744166195,99,0.4803474247455597,0.0
2048,5734400,0.39479148387908936,2799,1.0500943660736084,2553.75390625,0.45352351665496826,-0.00045352353481575847,100,0.3952450156211853,0.0
