bc/samples_so_far,bc/entropy,bc/epoch,bc/prob_true_act,bc/l2_norm,bc/loss,bc/batch,bc/neglogp,bc/l2_loss,batch_size,bc/ent_loss
9195520,-1.8424146175384521,449,10.357468657971157,3607.096923828125,-2.04838729920807,4489,-2.0502297139355043,0.0,2048,0.001842414727434516
9216000,-1.855804681777954,450,11.790917900715533,3611.73779296875,-2.205212663384371,4499,-2.207068468202122,0.0,2048,0.00185580481775105
9236480,-1.870072841644287,451,10.429868370214514,3616.185546875,-2.0656319944563997,4509,-2.0675020673688245,0.0,2048,0.0018700729124248028
9256960,-1.8813469409942627,452,10.610729430231034,3620.853271484375,-2.0758933543993106,4519,-2.0777747014371624,0.0,2048,0.0018813470378518105
9277440,-1.89267897605896,453,11.011365096910776,3625.597412109375,-2.0505061661045803,4529,-2.052398845126274,0.0,2048,0.0018926790216937661
9297920,-1.9044811725616455,454,11.982620581184452,3630.20263671875,-2.225421347948437,4539,-2.2273258291554576,0.0,2048,0.0019044812070205808
9318400,-1.9164328575134277,455,11.377568590543124,3634.869140625,-2.1624862602030452,4549,-2.164402693189081,0.0,2048,0.001916432986035943
9338880,-1.92820405960083,456,12.315792896361732,3639.444580078125,-2.259095500224083,4559,-2.26102370442897,0.0,2048,0.0019282042048871517
9359360,-1.9385452270507812,457,11.316325593037012,3644.31982421875,-2.0877728498944426,4569,-2.0897113951559523,0.0,2048,0.0019385452615097165
9379840,-1.9487433433532715,458,12.620023645363954,3648.8203125,-2.2585125746529897,4579,-2.260461318129522,0.0,2048,0.0019487434765323997
9400320,-1.9612746238708496,459,12.33896730028341,3653.165283203125,-2.2306441701866015,4589,-2.2326054449576214,0.0,2048,0.0019612747710198164
9420800,-1.9756793975830078,460,13.977733327696725,3657.403076171875,-2.3927124939397877,4599,-2.394688173477069,0.0,2048,0.001975679537281394
9441280,-1.9914827346801758,461,10.181839124974953,3661.53515625,-1.9492664395299253,4609,-1.9512579224471447,0.0,2048,0.0019914829172194004
9461760,-2.0013933181762695,462,13.233416146853788,3666.081298828125,-2.325071669513153,4619,-2.3270730628667193,0.0,2048,0.0020013933535665274
9482240,-2.0121798515319824,463,13.165530044720239,3670.80712890625,-2.260721251401331,4629,-2.262733431332957,0.0,2048,0.002012179931625724
9502720,-2.023571729660034,464,13.38694207490589,3675.638427734375,-2.3537143532530083,4639,-2.3557379251223667,0.0,2048,0.0020235718693584204
9523200,-2.0366623401641846,465,14.39914984055407,3679.88818359375,-2.43684935562692,4649,-2.438886018166387,0.0,2048,0.0020366625394672155
9543680,-2.04703950881958,466,10.332355273135637,3684.524658203125,-1.8920829345108001,4659,-1.8941299740792243,0.0,2048,0.002047039568424225
9564160,-2.0535483360290527,467,13.263187192639073,3689.70654296875,-2.304316661944706,4669,-2.3063702102937738,0.0,2048,0.0020535483490675688
9584640,-2.0639219284057617,468,13.57063963704382,3695.07861328125,-2.3123678843855178,4679,-2.3144318065039133,0.0,2048,0.002063922118395567
9605120,-2.074007272720337,469,10.65646106810036,3699.8212890625,-1.9282690818920067,4689,-1.9303430893025628,0.0,2048,0.002074007410556078
9625600,-2.0806989669799805,470,11.906655864144515,3705.049072265625,-2.1149884520038214,4699,-2.117069150967076,0.0,2048,0.00208069896325469
9646080,-2.0873615741729736,471,13.4946391553107,3710.051513671875,-2.2713182799899125,4709,-2.273405641634866,0.0,2048,0.0020873616449534893
9666560,-2.097014904022217,472,14.623727061951326,3714.3681640625,-2.341262516833634,4719,-2.343359531869904,0.0,2048,0.0020970150362700224
9687040,-2.1098806858062744,473,15.224944863948991,3718.595458984375,-2.4592818276415915,4729,-2.4613917084335686,0.0,2048,0.002109880791977048
9707520,-2.122546434402466,474,13.1421000921822,3723.040771484375,-2.25742869980139,4739,-2.2595512463475513,0.0,2048,0.0021225465461611748
9728000,-2.1341159343719482,475,13.531016661720184,3727.59375,-2.288777137634519,4749,-2.290911253768194,0.0,2048,0.002134116133674979
9748480,-2.1454885005950928,476,14.049929595422565,3731.8515625,-2.322098548205302,4759,-2.3242440367189356,0.0,2048,0.002145488513633609
9768960,-2.157304286956787,477,14.328627167336276,3736.1298828125,-2.3520141811067496,4769,-2.354171485542718,0.0,2048,0.002157304435968399
9789440,-2.1697609424591064,478,16.27661419855042,3740.195068359375,-2.517328309789504,4779,-2.5194980708977384,0.0,2048,0.0021697611082345247
9809920,-2.183971405029297,479,15.71771132361909,3744.0791015625,-2.47996109738778,4789,-2.4821450688486886,0.0,2048,0.0021839714609086514
9830400,-2.199615716934204,480,15.999293209823765,3748.049560546875,-2.519173991649091,4799,-2.521373607466608,0.0,2048,0.002199615817517042
9850880,-2.2133026123046875,481,14.176577754334625,3752.340576171875,-2.279626996069457,4809,-2.2818402988363613,0.0,2048,0.002213302766904235
9871360,-2.2229316234588623,482,15.747557533522727,3756.7353515625,-2.433083805215817,4819,-2.43530673692682,0.0,2048,0.0022229317110031843
9891840,-2.228053092956543,483,14.909245836583745,3761.517578125,-2.3830226447928706,4829,-2.3852506980795423,0.0,2048,0.0022280532866716385
9912320,-2.2317144870758057,484,15.734997033673025,3766.189208984375,-2.4184637340992143,4839,-2.4206954486477574,0.0,2048,0.0022317145485430956
9932800,-2.238053321838379,485,15.54586326879091,3770.91455078125,-2.387099790952116,4849,-2.3893378443149325,0.0,2048,0.002238053362816572
9953280,-2.2470812797546387,486,17.37999631447677,3781.006103515625,-2.6296497468198146,4859,-2.631896828190839,0.0,2048,0.002247081371024251
9973760,-2.2598907947540283,487,17.146613058807006,3789.7099609375,-2.5942893932391504,4869,-2.5965492842536966,0.0,2048,0.002259891014546156
9994240,-2.274566411972046,488,17.81842190269071,3795.578857421875,-2.63595898259302,4879,-2.638233549155866,0.0,2048,0.002274566562846303
10014720,-2.290083169937134,489,16.88896767366827,3799.859619140625,-2.5070379824948112,4889,-2.509328065823073,0.0,2048,0.0022900833282619715
10035200,-2.2997264862060547,490,17.37530711336465,3804.376708984375,-2.522676981817414,4899,-2.524976708525275,0.0,2048,0.0022997267078608274
10055680,-2.306518077850342,491,16.78188549593719,3808.716796875,-2.4644911513999412,4909,-2.466797669544847,0.0,2048,0.002306518144905567
10076160,-2.3145861625671387,492,16.663507726066154,3812.880126953125,-2.4803180034697507,4919,-2.48263258966212,0.0,2048,0.002314586192369461
10096640,-2.32253360748291,493,14.356695438284763,3816.939208984375,-2.2508874570149757,4929,-2.2532099906485357,0.0,2048,0.0023225336335599422
10117120,-2.330996036529541,494,14.801555859050367,3820.770263671875,-2.331442653030315,4939,-2.3337736491264494,0.0,2048,0.002330996096134186
10137600,-2.339735507965088,495,16.90361425078136,3824.870849609375,-2.510009360423023,4949,-2.5123490960501975,0.0,2048,0.0023397356271743774
10158080,-2.3477115631103516,496,17.18803459381352,3828.913818359375,-2.3968983394985393,4959,-2.3992460512050733,0.0,2048,0.002347711706534028
10178560,-2.358295202255249,497,18.124826831377018,3833.046630859375,-2.5722969399012703,4969,-2.5746552351575422,0.0,2048,0.0023582952562719584
10199040,-2.3705852031707764,498,18.761654350862997,3837.223388671875,-2.6559738954824175,4979,-2.6583444807042147,0.0,2048,0.002370585221797228
10219520,-2.382708787918091,499,18.121773555580575,3841.41064453125,-2.556654263778872,4989,-2.559036972725115,0.0,2048,0.0023827089462429285
10240000,-2.395714282989502,500,18.768552730664844,3845.388427734375,-2.6203651174795057,4999,-2.622760831879842,0.0,2048,0.0023957144003361464
10260480,-2.4075403213500977,501,19.414234205464645,3849.479248046875,-2.694306845585987,5009,-2.6967143859203757,0.0,2048,0.0024075403343886137
10280960,-2.4172310829162598,502,18.97631406888759,3853.6142578125,-2.5860794121796236,5019,-2.5884966433910623,0.0,2048,0.002417231211438775
10301440,-2.4218924045562744,503,14.435299824897143,3858.10205078125,-2.184101754402662,5029,-2.186523646883587,0.0,2048,0.0024218924809247255
10321920,-2.425917625427246,504,18.35055856768402,3862.3994140625,-2.620547316624064,5039,-2.6229732342811563,0.0,2048,0.0024259176570922136
10342400,-2.434490442276001,505,20.559775854063133,3866.409912109375,-2.7583130472830453,5049,-2.760747537764437,0.0,2048,0.002434490481391549
10362880,-2.447920083999634,506,21.51925811602071,3870.157958984375,-2.80644641988577,5059,-2.8088943400386874,0.0,2048,0.0024479201529175043
10383360,-2.4638724327087402,507,20.452758899288717,3873.728271484375,-2.7041265712902813,5069,-2.706590443834749,0.0,2048,0.002463872544467449
10403840,-2.4800355434417725,508,19.45519701023444,3877.677001953125,-2.683323803069117,5079,-2.685803838716867,0.0,2048,0.002480035647749901
10424320,-2.4933648109436035,509,15.835566774470678,3881.43505859375,-2.278862010890758,5089,-2.2813553758600262,0.0,2048,0.002493364969268441
10444800,-2.5022237300872803,510,19.60419692196963,3885.32666015625,-2.6487615049640754,5099,-2.651263728906504,0.0,2048,0.0025022239424288273
10465280,-2.5118138790130615,511,22.233923761002984,3889.07421875,-2.8281432349162223,5109,-2.8306550489200326,0.0,2048,0.0025118140038102865
10485760,-2.5249991416931152,512,19.962386117986163,3892.80908203125,-2.6411262878969213,5119,-2.6436512871000817,0.0,2048,0.002524999203160405
10506240,-2.5293447971343994,513,15.782376239516474,3897.31982421875,-2.149735138022319,5129,-2.1522644830094433,0.0,2048,0.0025293449871242046
10526720,-2.525904417037964,514,19.754128360167307,3902.351806640625,-2.606762466175696,5139,-2.609288370624399,0.0,2048,0.0025259044487029314
10547200,-2.526926040649414,515,21.962549330922027,3906.91748046875,-2.778135450809196,5149,-2.7806623769187633,0.0,2048,0.0025269261095672846
10567680,-2.534886598587036,516,22.37223048461623,3910.784423828125,-2.8312018269236643,5159,-2.8337367137457687,0.0,2048,0.002534886822104454
10588160,-2.5473577976226807,517,22.890896096832297,3914.343017578125,-2.816300166000681,5169,-2.8188475239305513,0.0,2048,0.0025473579298704863
10608640,-2.561945676803589,518,20.154589958648756,3917.79296875,-2.6673426228544663,5179,-2.6699045685554843,0.0,2048,0.002561945701017976
10629120,-2.5728423595428467,519,18.56180467695652,3921.53759765625,-2.512251011426616,5189,-2.5148238538345877,0.0,2048,0.0025728424079716206
10649600,-2.5824496746063232,520,24.08216498014918,3925.632568359375,-2.924864797361847,5199,-2.927447247060668,0.0,2048,0.00258244969882071
10670080,-2.5943901538848877,521,24.219822545736008,3929.3583984375,-2.913400172936261,5209,-2.915994563121811,0.0,2048,0.0025943901855498552
10690560,-2.609893560409546,522,25.407335802504235,3932.8701171875,-2.96732080461396,5219,-2.9699306982935787,0.0,2048,0.0026098936796188354
10711040,-2.6275103092193604,523,26.64390634867575,3936.2099609375,-3.006544852362961,5229,-3.0091723627075706,0.0,2048,0.002627510344609618
10731520,-2.6402971744537354,524,22.58422457338079,3939.7548828125,-2.8071060398124112,5239,-2.8097463372159703,0.0,2048,0.0026402974035590887
10752000,-2.6464157104492188,525,22.65940884626127,3943.724609375,-2.7694714681513073,5249,-2.7721178838785203,0.0,2048,0.002646415727213025
10772480,-2.648411750793457,526,24.888250974961736,3947.962646484375,-2.939402777322416,5259,-2.942051189106737,0.0,2048,0.0026484117843210697
10792960,-2.654283285140991,527,23.02654120343935,3952.089599609375,-2.8460520193265935,5269,-2.848706302634086,0.0,2048,0.002654283307492733
10813440,-2.661252975463867,528,23.13657584348035,3956.057373046875,-2.8009500593896934,5279,-2.803611312482504,0.0,2048,0.0026612530928105116
10833920,-2.6687638759613037,529,23.516841599684334,3959.68505859375,-2.796206346713061,5289,-2.7988751106896053,0.0,2048,0.0026687639765441418
10854400,-2.6770267486572266,530,24.293929929775437,3963.287109375,-2.8936283694945204,5299,-2.896305396397777,0.0,2048,0.002677026903256774
10874880,-2.6836724281311035,531,24.003394611532713,3966.97802734375,-2.805832722008072,5309,-2.8085163945963907,0.0,2048,0.0026836725883185863
10895360,-2.6915533542633057,532,25.422730499976744,3970.74267578125,-2.9379240794767547,5319,-2.9406156329166997,0.0,2048,0.0026915534399449825
10915840,-2.6990931034088135,533,26.54054058799847,3974.609375,-2.992019271115555,5329,-2.9947183643102333,0.0,2048,0.002699093194678426
10936320,-2.7065587043762207,534,26.283115898326756,3978.459716796875,-2.9835499553608438,5339,-2.986256514270111,0.0,2048,0.002706558909267187
10956800,-2.7146713733673096,535,24.06931471519963,3982.265380859375,-2.8293414831626174,5349,-2.8320561545900014,0.0,2048,0.002714671427384019
10977280,-2.7227494716644287,536,25.920896817842483,3985.716552734375,-2.972028430383507,5359,-2.9747511798700725,0.0,2048,0.00272274948656559
10997760,-2.733621835708618,537,25.103860230868754,3989.091796875,-2.925287749560495,5369,-2.9280213715396273,0.0,2048,0.0027336219791322947
11018240,-2.7422242164611816,538,20.31306739567362,3992.745849609375,-2.483826001334053,5379,-2.4865682257069763,0.0,2048,0.002742224372923374
11038720,-2.744776725769043,539,24.539657422407092,3996.37353515625,-2.817498248943755,5389,-2.8202430258390248,0.0,2048,0.0027447768952697515
11059200,-2.7515199184417725,540,27.180957304693166,3999.835205078125,-2.983230197876049,5399,-2.9859817180124204,0.0,2048,0.002751520136371255
11079680,-2.7591800689697266,541,24.531137854344465,4002.93505859375,-2.8081745527489312,5409,-2.8109337330134787,0.0,2048,0.0027591802645474672
11100160,-2.7684192657470703,542,29.53497307185197,4006.31884765625,-3.084969175645139,5419,-3.087737595095288,0.0,2048,0.00276841945014894
11120640,-2.781229019165039,543,25.31419101340732,4009.62841796875,-2.920139684711798,5429,-2.922920913805469,0.0,2048,0.002781229093670845
11141120,-2.788872718811035,544,24.829087282725787,4013.30078125,-2.811206898321509,5439,-2.813995771245211,0.0,2048,0.0027888729237020016
11161600,-2.7946457862854004,545,24.98469321888331,4016.964599609375,-2.8177515907127026,5449,-2.820546236672214,0.0,2048,0.0027946459595113993
11182080,-2.800516128540039,546,23.336943833869675,4020.441650390625,-2.776284093371996,5459,-2.7790846096905257,0.0,2048,0.0028005163185298443
11202560,-2.8065414428710938,547,28.04136084454333,4024.026123046875,-3.0149399455545507,5469,-3.017746487064477,0.0,2048,0.002806541509926319
11223040,-2.8183586597442627,548,24.582896772861176,4027.2421875,-2.872508107977085,5479,-2.87532646680633,0.0,2048,0.0028183588292449713
11243520,-2.8302645683288574,549,30.838195720523522,4030.706298828125,-3.135767295947988,5489,-3.138597560572196,0.0,2048,0.002830264624208212
11264000,-2.842883586883545,550,24.58524984815989,4034.164794921875,-2.7744736456473387,5499,-2.7773165294596023,0.0,2048,0.002842883812263608
11284480,-2.8473219871520996,551,25.94153161768338,4037.92919921875,-2.780753387537494,5509,-2.783600709567487,0.0,2048,0.002847322029992938
11304960,-2.853602409362793,552,29.853070628869794,4042.83740234375,-3.1127424573314135,5519,-3.115596059968019,0.0,2048,0.002853602636605501
11325440,-2.8665788173675537,553,30.62994282909756,4051.23828125,-3.1548119526159573,5529,-3.1576785316028255,0.0,2048,0.0028665789868682623
11345920,-2.88254451751709,554,30.558017341038656,4057.178466796875,-3.071695732795073,5539,-3.074578277444838,0.0,2048,0.0028825446497648954
11366400,-2.8912410736083984,555,25.308288391273273,4061.66455078125,-2.7205691499314235,5549,-2.7234603910385595,0.0,2048,0.002891241107136011
11386880,-2.892630100250244,556,25.22629403912945,4065.821533203125,-2.6603182435115755,5559,-2.6632108736863316,0.0,2048,0.00289263017475605
11407360,-2.8906331062316895,557,26.735196732835657,4069.57470703125,-2.812414737016576,5569,-2.8153053702029016,0.0,2048,0.002890633186325431
11427840,-2.8857386112213135,558,23.999885070885927,4072.93408203125,-2.689121556635164,5579,-2.692007295488529,0.0,2048,0.002885738853365183
11448320,-2.885432243347168,559,31.985147023842085,4076.578369140625,-3.1549024211554553,5589,-3.1577878536036934,0.0,2048,0.0028854324482381344
11468800,-2.896106243133545,560,33.7422006830599,4080.108642578125,-3.306592855536547,5599,-3.309488961872813,0.0,2048,0.0028961063362658024
11489280,-2.913990020751953,561,36.518539367474204,4083.0654296875,-3.3811201889302698,5609,-3.3840341789882746,0.0,2048,0.002913990058004856
11509760,-2.934605360031128,562,27.7706798729538,4086.056396484375,-2.9584717679752597,5619,-2.9614063735569456,0.0,2048,0.0029346055816859007
11530240,-2.9496817588806152,563,31.013498924351627,4089.03125,-3.0988515925746483,5629,-3.101801274406172,0.0,2048,0.002949681831523776
11550720,-2.9633283615112305,564,32.846848718248786,4091.82275390625,-3.1751850823445054,5639,-3.178148410845715,0.0,2048,0.0029633285012096167
11571200,-2.9777393341064453,565,33.56770558061102,4094.79150390625,-3.2322328689205495,5649,-3.235210608474448,0.0,2048,0.002977739553898573
11591680,-2.983811616897583,566,17.507913252131143,4098.23828125,-2.0069421943344907,5659,-2.009926006111576,0.0,2048,0.002983811777085066
11612160,-2.972625255584717,567,23.21088257873801,4102.9921875,-2.5084301780829006,5669,-2.5114028035117113,0.0,2048,0.0029726254288107157
11632640,-2.9550909996032715,568,27.926611182259762,4107.6337890625,-2.8636431545940053,5679,-2.866598245779873,0.0,2048,0.0029550911858677864
11653120,-2.9396297931671143,569,29.641602502230498,4111.552734375,-2.9844717497857705,5689,-2.9874113796199158,0.0,2048,0.0029396298341453075
11673600,-2.9342434406280518,570,29.757232758704276,4115.4267578125,-3.0029857673346525,5699,-3.0059200108646875,0.0,2048,0.002934243530035019
11694080,-2.939649820327759,571,34.72633032971922,4118.4189453125,-3.3083860777284926,5709,-3.3113257275860732,0.0,2048,0.0029396498575806618
11714560,-2.954571008682251,572,37.21573736021993,4121.26025390625,-3.3677192694550264,5719,-3.3706738404972363,0.0,2048,0.0029545710422098637
11735040,-2.973914384841919,573,37.38693557924232,4123.9619140625,-3.3522725945625638,5729,-3.3552465091746484,0.0,2048,0.002973914612084627
11755520,-2.993079662322998,574,34.09301651532429,4126.5849609375,-3.278035698611263,5739,-3.2810287784449494,0.0,2048,0.0029930798336863518
11776000,-3.011474847793579,575,33.67757988779605,4129.173828125,-3.2520159921898064,5749,-3.255027467274156,0.0,2048,0.003011475084349513
11796480,-3.027143716812134,576,35.38437231368418,4131.91357421875,-3.292373679146796,5759,-3.2954008230349716,0.0,2048,0.0030271438881754875
11816960,-3.0393383502960205,577,36.931004321453884,4134.8544921875,-3.3057171094154487,5769,-3.3087564478085856,0.0,2048,0.003039338393136859
11837440,-3.046663284301758,578,33.58251770390727,4137.96044921875,-3.2148350053256625,5779,-3.2178816688036793,0.0,2048,0.0030466634780168533
11857920,-3.0527541637420654,579,37.2207364606471,4140.9775390625,-3.3475782888500643,5789,-3.350631043177719,0.0,2048,0.0030527543276548386
11878400,-3.065338611602783,580,38.21149782873002,4143.9990234375,-3.3694775864500226,5799,-3.372542925273967,0.0,2048,0.00306533882394433
11898880,-3.0816030502319336,581,29.902238472805493,4147.0439453125,-3.023543379305945,5809,-3.0266249825145017,0.0,2048,0.0030816032085567713
11919360,-3.092522621154785,582,41.544771973766416,4150.14697265625,-3.4769600709160913,5819,-3.4800525936490048,0.0,2048,0.003092522732913494
11939840,-3.1019349098205566,583,39.87945003421645,4153.18798828125,-3.328381468103683,5829,-3.331483403248197,0.0,2048,0.0031019351445138454
11960320,-3.113844156265259,584,37.419203984950876,4156.1337890625,-3.2719234177018133,5839,-3.2750372619009194,0.0,2048,0.0031138441991060972
11980800,-3.125298500061035,585,37.601460964283476,4159.43505859375,-3.245774271376979,5849,-3.2488995699124303,0.0,2048,0.003125298535451293
12001280,-3.1221835613250732,586,29.57835508260485,4162.88623046875,-2.8994600440625637,5859,-2.9025822277896642,0.0,2048,0.0031221837271004915
12021760,-3.1142406463623047,587,38.94564611566774,4166.7177734375,-3.3752957854257657,5869,-3.378410026135458,0.0,2048,0.0031142407096922398
12042240,-3.1120407581329346,588,29.114714488662273,4169.8583984375,-2.8259432342245288,5879,-2.8290552751502998,0.0,2048,0.003112040925770998
12062720,-3.114814519882202,589,39.40191043296673,4172.84912109375,-3.3984498976162163,5889,-3.401564712253445,0.0,2048,0.0031148146372288465
12083200,-3.1272599697113037,590,40.977139375407404,4175.72412109375,-3.3968554787297434,5899,-3.3999827388633674,0.0,2048,0.003127260133624077
12103680,-3.144413948059082,591,43.6603564087338,4178.3515625,-3.5303786987192955,5909,-3.5335231128834215,0.0,2048,0.0031444141641259193
12124160,-3.159940242767334,592,44.609287704404075,4180.91650390625,-3.5232843482218343,5919,-3.5264442886974323,0.0,2048,0.0031599404755979776
12144640,-3.1755683422088623,593,43.5625835455885,4183.64697265625,-3.4609087022472327,5929,-3.464084270781294,0.0,2048,0.0031755685340613127
12165120,-3.1918628215789795,594,41.59625670202134,4186.2900390625,-3.439282663807903,5939,-3.4424745267617296,0.0,2048,0.003191862953826785
12185600,-3.1969807147979736,595,30.271888031107093,4189.46484375,-2.8989400113070003,5949,-2.9021369921112052,0.0,2048,0.003196980804204941
12206080,-3.194626569747925,596,35.169551780335695,4193.23193359375,-3.0969974355095737,5959,-3.1001920621631407,0.0,2048,0.0031946266535669565
12226560,-3.1978230476379395,597,41.10716242614131,4196.34912109375,-3.403029306434493,5969,-3.4062271296199667,0.0,2048,0.0031978231854736805
12247040,-3.2058141231536865,598,44.49275694320099,4199.25341796875,-3.509524577378516,5979,-3.5127303915445105,0.0,2048,0.003205814165994525
12267520,-3.2176268100738525,599,40.94536919349797,4201.95263671875,-3.4044841756862985,5989,-3.4077018027478294,0.0,2048,0.0032176270615309477
12288000,-3.2309823036193848,600,42.253443628289716,4204.5810546875,-3.4444972330790473,5999,-3.447728215539129,0.0,2048,0.0032309824600815773
